1.410000,0.000000,-0.000003,0.000163,0.818255,0.000009,-0.007795,0.096906,0.001218,-0.007801,-0.096601,-0.001190,0.149957,-0.000011,0.000002,-0.399926,-0.000000,0.000002,-0.000000,0.149942,-0.000010,0.000002,-0.399923,-0.000000,0.000002,0.000001
1.510000,0.000000,-0.000025,0.000169,0.818253,0.000012,-0.007794,0.096741,0.001247,-0.007800,-0.096437,-0.001219,0.149968,-0.000029,-0.000002,-0.399962,-0.000000,-0.000000,-0.000001,0.149959,-0.000029,-0.000002,-0.399960,-0.000000,0.000000,0.000000
1.610000,0.000000,-0.000042,0.000169,0.818253,0.000009,-0.007794,0.096596,0.001262,-0.007800,-0.096292,-0.001234,0.149980,-0.000016,0.000001,-0.399980,-0.000000,0.000001,-0.000000,0.149967,-0.000016,0.000001,-0.399977,-0.000000,0.000002,0.000000
1.710000,0.000000,-0.000055,0.000169,0.818253,0.000009,-0.007791,0.096458,0.001274,-0.007798,-0.096154,-0.001244,0.149986,-0.000013,0.000001,-0.399990,-0.000000,0.000002,-0.000000,0.149972,-0.000012,0.000001,-0.399987,-0.000000,0.000002,0.000001
1.810000,0.000000,-0.000065,0.000169,0.818253,0.000009,-0.007790,0.096326,0.001281,-0.007797,-0.096020,-0.001251,0.149989,-0.000011,0.000002,-0.399996,-0.000000,0.000002,-0.000000,0.149975,-0.000010,0.000002,-0.399993,-0.000000,0.000002,0.000001
1.910000,0.000000,-0.000073,0.000170,0.818253,0.000009,-0.007788,0.096200,0.001285,-0.007797,-0.095892,-0.001255,0.149992,-0.000009,0.000002,-0.399999,-0.000000,0.000002,-0.000000,0.149977,-0.000009,0.000002,-0.399996,-0.000000,0.000002,0.000001
2.010000,0.000000,-0.000080,0.000174,0.818251,0.000011,-0.007787,0.096062,0.001294,-0.007796,-0.095759,-0.001265,0.149988,-0.000028,-0.000002,-0.400001,-0.000000,-0.000000,-0.000000,0.149980,-0.000028,-0.000002,-0.399999,-0.000000,0.000000,0.000000
2.110000,0.000000,-0.000085,0.000173,0.818249,0.000009,-0.007786,0.095947,0.001292,-0.007796,-0.095641,-0.001262,0.149993,-0.000015,0.000001,-0.400002,-0.000000,0.000001,-0.000000,0.149979,-0.000015,0.000001,-0.399999,-0.000000,0.000002,0.000001
2.210000,0.000000,-0.000089,0.000172,0.818249,0.000009,-0.007784,0.095833,0.001288,-0.007794,-0.095529,-0.001257,0.149994,-0.000012,0.000001,-0.400002,-0.000000,0.000002,-0.000000,0.149980,-0.000011,0.000002,-0.399999,-0.000000,0.000002,0.000001
2.310000,0.000000,-0.000092,0.000172,0.818249,0.000009,-0.007783,0.095725,0.001282,-0.007794,-0.095418,-0.001250,0.149994,-0.000010,0.000002,-0.400002,-0.000000,0.000002,-0.000000,0.149980,-0.000009,0.000002,-0.399999,-0.000000,0.000002,0.000001
2.410000,0.000000,-0.000095,0.000172,0.818249,0.000007,-0.007782,0.095619,0.001272,-0.007794,-0.095312,-0.001244,0.149995,-0.000009,0.000002,-0.400002,-0.000000,0.000002,-0.000000,0.149981,-0.000008,0.000002,-0.399999,-0.000000,0.000002,0.000001
2.510000,0.000000,0.000065,0.000143,0.818562,-0.000022,-0.007819,0.095571,0.001188,-0.007831,-0.095238,-0.001190,0.150772,0.000148,0.000045,-0.399514,0.000010,0.000017,0.000086,0.150640,0.000170,0.000031,-0.399518,-0.000011,0.000028,0.000088
2.610000,0.000000,0.000986,-0.000092,0.825854,-0.000415,-0.007405,0.095713,0.001055,-0.007418,-0.095350,-0.001017,0.119244,0.000770,-0.002146,-0.317490,-0.000213,-0.001714,0.001256,0.118523,-0.000093,0.001873,-0.317913,0.000608,0.000899,0.000578
2.710000,0.000000,0.001982,-0.000275,0.836132,-0.000712,-0.006834,0.095814,0.000917,-0.006849,-0.095459,-0.000893,0.089006,0.001382,-0.005928,-0.240666,-0.000722,-0.003244,0.002302,0.088302,-0.000758,0.005060,-0.241326,0.001627,0.001549,0.001003
2.810000,0.000000,0.002918,-0.000421,0.845484,-0.000714,-0.006324,0.095917,0.000759,-0.006343,-0.095563,-0.000781,0.060390,0.002564,-0.012686,-0.169711,-0.001722,-0.004366,0.003245,0.059812,-0.001570,0.010981,-0.170512,0.003400,0.001878,0.001370
2.910000,0.000000,0.003681,-0.000520,0.852544,-0.000346,-0.005942,0.096022,0.000583,-0.005968,-0.095669,-0.000678,0.033960,0.004579,-0.025001,-0.107964,-0.003594,-0.004794,0.004058,0.033632,-0.002865,0.021977,-0.108739,0.006592,0.001605,0.001641
3.010000,0.000000,0.004096,-0.000564,0.857015,0.000039,-0.005698,0.096117,0.000433,-0.005736,-0.095758,-0.000591,0.011610,0.008235,-0.047769,-0.062362,-0.007103,-0.003953,0.004672,0.011092,-0.004970,0.042478,-0.063031,0.012494,0.000229,0.001729
3.110000,0.000000,0.003458,-0.001019,0.857840,0.019843,-0.005485,0.097931,-0.013828,-0.005556,-0.096752,0.004889,-0.022855,0.016265,-0.090275,-0.041031,-0.014340,-0.000952,0.004339,0.005669,-0.006771,0.080594,-0.032145,0.023104,-0.002784,0.002123
3.210000,0.000000,0.002247,-0.001431,0.857255,0.031409,-0.005357,0.099413,-0.025040,-0.005446,-0.097771,0.009901,-0.042575,0.028503,-0.167995,-0.026270,-0.028961,0.004293,0.004418,-0.020506,-0.013892,0.151500,-0.017939,0.042763,-0.008884,0.001302
3.310000,0.000000,0.000342,-0.001835,0.856932,0.036002,-0.005204,0.100723,-0.034269,-0.005312,-0.098699,0.013994,-0.069707,0.050644,-0.298050,-0.018270,-0.055337,0.012616,0.003693,-0.062304,-0.026245,0.271403,-0.011215,0.075128,-0.018363,-0.001129
3.410000,0.000000,-0.002630,-0.002307,0.857096,0.036485,-0.005017,0.101895,-0.042072,-0.005153,-0.099535,0.017123,-0.117504,0.084058,-0.470574,-0.016318,-0.092895,0.021673,-0.000481,-0.124291,-0.044565,0.432361,-0.008904,0.115707,-0.026948,-0.005875
3.510000,0.000000,-0.006946,-0.002873,0.857722,0.036160,-0.004802,0.102960,-0.048815,-0.004975,-0.100283,0.019340,-0.196952,0.126177,-0.673527,-0.020880,-0.134537,0.028748,-0.011607,-0.212899,-0.066054,0.622987,-0.009540,0.160100,-0.032613,-0.014691
3.610000,0.000000,-0.012996,-0.003525,0.858733,0.036349,-0.004570,0.103932,-0.054681,-0.004789,-0.100956,0.020785,-0.318631,0.173035,-0.889800,-0.034106,-0.175696,0.039324,-0.031295,-0.337611,-0.088469,0.832054,-0.013372,0.199059,-0.040505,-0.029551
3.710000,0.000000,-0.020527,-0.004119,0.859968,0.036730,-0.004331,0.104826,-0.059797,-0.004602,-0.101563,0.021618,-0.482682,0.216458,-1.069491,-0.061089,-0.203719,0.050405,-0.052237,-0.501036,-0.109602,1.016875,-0.022206,0.224686,-0.047104,-0.048695
3.810000,0.000000,-0.028525,-0.004549,0.861218,0.035361,-0.004104,0.105648,-0.064227,-0.004430,-0.102120,0.022006,-0.674840,0.251843,-1.202225,-0.103694,-0.219041,0.056628,-0.067274,-0.695539,-0.126938,1.165422,-0.039858,0.242291,-0.049292,-0.065809
3.910000,0.000000,-0.035709,-0.004716,0.862300,0.032164,-0.003911,0.106411,-0.067942,-0.004294,-0.102633,0.021951,-0.877128,0.275582,-1.295199,-0.155063,-0.227647,0.055710,-0.073703,-0.906931,-0.140216,1.274996,-0.068772,0.257922,-0.044909,-0.077695
4.010000,0.000000,-0.041123,-0.004619,0.863128,0.028506,-0.003762,0.107120,-0.070673,-0.004200,-0.103098,0.021284,-1.071623,0.286048,-1.345491,-0.206886,-0.234907,0.046699,-0.069264,-1.118448,-0.149595,1.351089,-0.106332,0.272173,-0.034083,-0.081426
4.110000,0.000000,-0.044552,-0.004368,0.863717,0.025551,-0.003657,0.107780,-0.072431,-0.004145,-0.103518,0.020021,-1.247063,0.286378,-1.355747,-0.255731,-0.243823,0.031668,-0.055466,-1.315860,-0.155597,1.400177,-0.147347,0.286930,-0.018365,-0.076544
4.210000,0.000000,-0.046303,-0.004054,0.864173,0.023085,-0.003580,0.108397,-0.073265,-0.004114,-0.103904,0.018242,-1.397906,0.282385,-1.333858,-0.302966,-0.256155,0.015686,-0.035464,-1.489506,-0.158788,1.425131,-0.189334,0.303336,-0.001541,-0.064687
4.310000,0.000000,-0.046989,-0.003717,0.864527,0.020917,-0.003519,0.108974,-0.073240,-0.004095,-0.104261,0.015931,-1.525150,0.279442,-1.295694,-0.351715,-0.272496,0.003534,-0.013764,-1.636005,-0.161306,1.427363,-0.230704,0.322128,0.011580,-0.047352
4.410000,0.000000,-0.047099,-0.003393,0.864794,0.018921,-0.003478,0.109515,-0.072378,-0.004093,-0.104591,0.013039,-1.629097,0.279036,-1.254639,-0.401451,-0.293570,-0.000758,0.010089,-1.753804,-0.165023,1.412323,-0.271095,0.344486,0.016904,-0.026577
4.510000,0.000000,-0.047045,-0.003074,0.864902,0.017300,-0.003457,0.110029,-0.070697,-0.004107,-0.104891,0.009488,-1.707177,0.280902,-1.213114,-0.452360,-0.319358,0.005571,0.034708,-1.842145,-0.172544,1.389056,-0.311963,0.370734,0.008074,-0.003874
4.610000,0.000000,-0.047264,-0.002759,0.864707,0.015544,-0.003468,0.110515,-0.068115,-0.004153,-0.105166,0.005198,-1.754589,0.287397,-1.167616,-0.508636,-0.350980,0.025455,0.057146,-1.898272,-0.186994,1.358057,-0.357351,0.401406,-0.025289,0.020933
4.710000,0.000000,-0.048191,-0.002503,0.863940,0.011548,-0.003528,0.110963,-0.064396,-0.004239,-0.105423,0.000156,-1.765199,0.304782,-1.116568,-0.576520,-0.394095,0.065204,0.075748,-1.916248,-0.210801,1.316891,-0.415144,0.439618,-0.093053,0.048073
4.810000,0.000000,-0.049966,-0.002336,0.862115,0.004192,-0.003653,0.111368,-0.059328,-0.004383,-0.105658,-0.005620,-1.731977,0.335729,-1.059031,-0.658046,-0.451706,0.130951,0.093192,-1.888537,-0.246544,1.265487,-0.492090,0.491530,-0.200605,0.076629
4.910000,0.000000,-0.052289,-0.002228,0.858496,-0.004344,-0.003870,0.111751,-0.053580,-0.004614,-0.105895,-0.011662,-1.653633,0.374561,-1.000554,-0.745867,-0.519035,0.222766,0.110785,-1.813827,-0.295985,1.207759,-0.584222,0.561610,-0.340227,0.105792
5.010000,0.000000,-0.054733,-0.002249,0.852251,-0.012337,-0.004203,0.112166,-0.048413,-0.004968,-0.106175,-0.017149,-1.541280,0.412293,-0.952093,-0.819612,-0.586303,0.331148,0.127040,-1.702320,-0.350146,1.146554,-0.675741,0.641236,-0.477982,0.134395
5.110000,0.000000,-0.056886,-0.002643,0.842882,-0.020225,-0.004695,0.112623,-0.043764,-0.005487,-0.106491,-0.021962,-1.413734,0.442000,-0.920353,-0.860436,-0.643482,0.442984,0.140121,-1.567570,-0.395236,1.084847,-0.754046,0.714093,-0.576345,0.160780
5.210000,0.000000,-0.058702,-0.003347,0.830579,-0.025237,-0.005331,0.113116,-0.039613,-0.006157,-0.106833,-0.026333,-1.286485,0.455471,-0.902957,-0.865548,-0.679834,0.542032,0.147237,-1.422763,-0.430900,1.025850,-0.814563,0.772887,-0.631381,0.183704
5.310000,0.000000,-0.060224,-0.004277,0.815999,-0.027300,-0.006076,0.113644,-0.035887,-0.006943,-0.107188,-0.030353,-1.167680,0.454652,-0.890177,-0.844835,-0.692716,0.611746,0.143910,-1.278601,-0.453628,0.970567,-0.850489,0.812364,-0.661598,0.199920
5.410000,0.000000,-0.061194,-0.005246,0.799994,-0.028627,-0.006890,0.114191,-0.032482,-0.007802,-0.107560,-0.033900,-1.057060,0.446513,-0.874295,-0.809896,-0.685330,0.650859,0.128905,-1.144291,-0.458717,0.926450,-0.856183,0.830971,-0.678151,0.207113
5.510000,0.000000,-0.061376,-0.006109,0.783388,-0.028935,-0.007724,0.114745,-0.029381,-0.008684,-0.107938,-0.037020,-0.956558,0.430645,-0.856907,-0.762947,-0.662105,0.672223,0.103113,-1.024380,-0.449026,0.896037,-0.833964,0.827912,-0.687210,0.204569
5.610000,0.000000,-0.060798,-0.006739,0.766571,-0.027590,-0.008554,0.115289,-0.026554,-0.009566,-0.108322,-0.039744,-0.868944,0.407570,-0.840194,-0.704749,-0.630173,0.683819,0.070366,-0.919520,-0.429077,0.876294,-0.790617,0.807852,-0.692156,0.192713
5.710000,0.000000,-0.059540,-0.007092,0.749937,-0.024396,-0.009359,0.115818,-0.024009,-0.010426,-0.108706,-0.042068,-0.795512,0.379555,-0.826973,-0.636990,-0.595066,0.689990,0.035569,-0.828334,-0.401273,0.863633,-0.731170,0.777314,-0.694780,0.176507
5.810000,0.000000,-0.057777,-0.007154,0.734285,-0.019437,-0.010108,0.116320,-0.021699,-0.011231,-0.109085,-0.044030,-0.735364,0.349162,-0.818718,-0.562028,-0.563241,0.693048,0.006084,-0.748997,-0.366617,0.855279,-0.659655,0.741846,-0.696009,0.161278
5.910000,0.000000,-0.055748,-0.006855,0.720718,-0.012524,-0.010750,0.116794,-0.019592,-0.011925,-0.109447,-0.045695,-0.684219,0.315315,-0.808652,-0.483760,-0.534310,0.694125,-0.015705,-0.678381,-0.323425,0.842977,-0.579512,0.702562,-0.696261,0.147493
6.010000,0.000000,-0.053658,-0.006088,0.710404,-0.003463,-0.011240,0.117232,-0.017705,-0.012450,-0.109779,-0.047084,-0.637101,0.276852,-0.787763,-0.404938,-0.509373,0.693595,-0.029682,-0.614547,-0.268869,0.820082,-0.491065,0.658088,-0.695568,0.130517
6.110000,0.000000,-0.051765,-0.004705,0.704025,0.009389,-0.011558,0.117644,-0.016115,-0.012774,-0.110040,-0.048390,-0.592920,0.233297,-0.751929,-0.329155,-0.488691,0.691191,-0.039137,-0.557776,-0.204150,0.786430,-0.394786,0.611875,-0.693664,0.109524
6.210000,0.000000,-0.050247,-0.002542,0.701689,0.027939,-0.011719,0.118021,-0.014953,-0.012886,-0.110232,-0.049731,-0.553951,0.187934,-0.706925,-0.260292,-0.473485,0.685884,-0.047737,-0.508781,-0.134648,0.751189,-0.297175,0.567863,-0.689789,0.086954
6.310000,0.000000,-0.049035,0.000690,0.703018,0.053586,-0.011755,0.118366,-0.014406,-0.012794,-0.110356,-0.051170,-0.521771,0.143675,-0.665386,-0.200620,-0.465797,0.675813,-0.051703,-0.467054,-0.069852,0.726671,-0.205713,0.531553,-0.682378,0.066197
6.410000,0.000000,-0.047975,0.005243,0.707364,0.082406,-0.011702,0.118685,-0.014418,-0.012522,-0.110422,-0.052632,-0.492462,0.104861,-0.639078,-0.150473,-0.463831,0.661317,-0.049604,-0.433482,-0.014145,0.721825,-0.127752,0.505222,-0.668355,0.053122
6.510000,0.000000,-0.046977,0.011432,0.714483,0.107281,-0.011554,0.118987,-0.014861,-0.012079,-0.110428,-0.053987,-0.460647,0.075554,-0.638228,-0.108327,-0.460996,0.643729,-0.046215,-0.409188,0.030901,0.737856,-0.071524,0.484640,-0.642001,0.049396
6.610000,0.000000,-0.046297,0.019826,0.724917,0.122598,-0.011266,0.119280,-0.015715,-0.011432,-0.110382,-0.055194,-0.426375,0.058871,-0.668261,-0.075804,-0.451800,0.625058,-0.048340,-0.395817,0.066370,0.766002,-0.039347,0.466576,-0.600275,0.055594
6.710000,0.000000,-0.046341,0.031245,0.739192,0.125886,-0.010790,0.119564,-0.016961,-0.010551,-0.110294,-0.056281,-0.396564,0.056170,-0.722463,-0.054689,-0.432316,0.603308,-0.057490,-0.394764,0.093234,0.813019,-0.021570,0.449859,-0.546620,0.067640
6.810000,0.000000,-0.047209,0.046143,0.756760,0.115687,-0.010172,0.119807,-0.018439,-0.009478,-0.110202,-0.057182,-0.377104,0.066850,-0.785892,-0.046933,-0.401633,0.578462,-0.071319,-0.406302,0.111527,0.875983,-0.011503,0.428062,-0.484349,0.078065
6.910000,0.000000,-0.048857,0.062299,0.776076,0.091457,-0.009449,0.119957,-0.019831,-0.008270,-0.110123,-0.057744,-0.371564,0.097554,-0.861055,-0.053158,-0.367390,0.555131,-0.088319,-0.428688,0.126043,0.938460,-0.006870,0.398897,-0.424458,0.082510
7.010000,1.000000,-0.050251,0.075313,0.795645,0.056100,-0.008758,0.120073,-0.020587,0.009775,-0.112929,-0.100801,-0.384951,0.154677,-0.946195,-0.076986,-0.334052,0.537047,-0.108094,-0.454935,0.143773,0.974992,-0.005877,0.361629,-0.374340,0.081066
7.110000,1.000000,-0.052363,0.084644,0.813504,0.025467,-0.008107,0.120313,-0.021116,0.035000,-0.122233,-0.180905,-0.426306,0.234417,-1.027131,-0.123867,-0.304454,0.525880,-0.127965,-0.482064,0.167527,0.972623,-0.007503,0.311930,-0.331681,0.072980
7.210000,1.000000,-0.055416,0.090451,0.829387,0.003710,-0.007576,0.120700,-0.021859,0.055918,-0.134409,-0.169314,-0.499458,0.324118,-1.086771,-0.197558,-0.287475,0.521005,-0.140120,-0.505433,0.192134,0.945295,-0.010995,0.249853,-0.290185,0.057631
7.310000,1.000000,-0.058802,0.094198,0.840966,-0.004713,-0.007297,0.121244,-0.023180,0.076520,-0.148950,-0.177387,-0.600751,0.408962,-1.109671,-0.301772,-0.288702,0.526467,-0.140036,-0.524063,0.210545,0.913137,-0.017196,0.176789,-0.240317,0.032402
7.410000,1.000000,-0.061996,0.097172,0.845909,-0.004038,-0.007342,0.121820,-0.025109,0.098382,-0.164597,-0.206486,-0.713784,0.473154,-1.085480,-0.433171,-0.309941,0.542025,-0.126802,-0.543559,0.215976,0.902486,-0.029710,0.098356,-0.179869,-0.005834
7.510000,1.000000,-0.064781,0.099484,0.844450,-0.005476,-0.007718,0.122329,-0.027202,0.119598,-0.177081,-0.222466,-0.811244,0.502699,-1.007771,-0.579279,-0.343403,0.564061,-0.100977,-0.568029,0.201470,0.939016,-0.054219,0.028037,-0.112476,-0.054336
7.610000,1.000000,-0.067177,0.101411,0.838341,-0.017505,-0.008366,0.122708,-0.028839,0.136539,-0.194340,-0.258540,-0.876290,0.495768,-0.890405,-0.720587,-0.379377,0.589963,-0.069855,-0.600741,0.164146,1.026841,-0.095171,-0.024927,-0.046524,-0.108944
7.710000,1.000000,-0.069224,0.102930,0.829591,-0.046859,-0.009174,0.122856,-0.029561,0.147201,-0.217717,-0.317429,-0.907917,0.463522,-0.762987,-0.841432,-0.408609,0.619670,-0.044538,-0.646097,0.109494,1.130848,-0.152088,-0.064934,0.010443,-0.162699
7.810000,1.000000,-0.070983,0.104118,0.819531,-0.093905,-0.010058,0.122595,-0.029343,0.150076,-0.244399,-0.391765,-0.916997,0.417448,-0.648061,-0.936515,-0.426516,0.649356,-0.030187,-0.704134,0.047782,1.216194,-0.217891,-0.094206,0.058689,-0.206692
7.910000,1.000000,-0.072450,0.105035,0.809307,-0.154399,-0.010939,0.121969,-0.028520,0.144582,-0.270944,-0.477652,-0.913559,0.361948,-0.553413,-1.008209,-0.427995,0.669436,-0.031421,-0.770783,-0.013439,1.271360,-0.281450,-0.112792,0.101165,-0.235829
8.010000,1.000000,-0.073472,0.105329,0.799921,-0.224891,-0.011799,0.121206,-0.027367,0.132585,-0.293836,-0.557127,-0.900553,0.297273,-0.480736,-1.055347,-0.408510,0.678745,-0.050124,-0.840870,-0.068714,1.296227,-0.333598,-0.122468,0.139101,-0.249907
8.110000,1.000000,-0.074154,0.104665,0.791871,-0.301130,-0.012674,0.120393,-0.025743,0.113626,-0.310678,-0.641369,-0.884618,0.225339,-0.426421,-1.074694,-0.361938,0.680691,-0.084390,-0.917237,-0.115985,1.300313,-0.374470,-0.122317,0.172340,-0.252984
8.210000,1.000000,-0.074445,0.102288,0.785993,-0.375546,-0.013401,0.119464,-0.023271,0.079707,-0.331997,-0.778779,-0.872228,0.147261,-0.377934,-1.066697,-0.286079,0.676056,-0.125413,-1.007058,-0.153304,1.298732,-0.409891,-0.110932,0.196661,-0.249630
8.310000,1.000000,-0.074663,0.096911,0.782491,-0.446744,-0.013878,0.118895,-0.019858,0.035591,-0.356881,-0.945506,-0.863981,0.066205,-0.328902,-1.035457,-0.185723,0.662564,-0.163075,-1.108641,-0.180199,1.305481,-0.443209,-0.086951,0.206664,-0.242864
8.410000,1.000000,-0.074521,0.087221,0.779724,-0.511701,-0.014179,0.118133,-0.016543,-0.007144,-0.368611,-1.076784,-0.864010,-0.015206,-0.282381,-0.983323,-0.068791,0.633799,-0.191678,-1.225872,-0.208517,1.320064,-0.477723,-0.052094,0.200523,-0.236926
8.510000,1.000000,-0.073826,0.072256,0.776937,-0.566356,-0.014413,0.117515,-0.014155,-0.039255,-0.371871,-1.183202,-0.873701,-0.095899,-0.237543,-0.911690,0.052958,0.578577,-0.204759,-1.345030,-0.248283,1.342747,-0.516803,-0.009191,0.180118,-0.231980
8.610000,1.000000,-0.073987,0.050174,0.775361,-0.615470,-0.014608,0.116748,-0.013112,-0.048708,-0.367156,-1.204982,-0.891674,-0.171689,-0.190410,-0.826495,0.171614,0.492293,-0.198483,-1.468371,-0.300252,1.372304,-0.560236,0.039786,0.148435,-0.225432
8.710000,1.000000,-0.076176,0.018134,0.775908,-0.658440,-0.014600,0.115980,-0.013079,-0.048025,-0.363410,-1.161032,-0.916866,-0.239450,-0.141415,-0.731157,0.283670,0.385194,-0.172944,-1.592440,-0.357855,1.402518,-0.608004,0.092882,0.107960,-0.215406
7.510000,1.000000,-0.080711,-0.025838,0.775574,-0.700119,-0.014385,0.115620,-0.013272,-0.046586,-0.268428,-0.674716,-0.941766,-0.288452,-0.093297,-0.626197,0.387569,0.268867,-0.130332,-1.690492,-0.412752,1.430971,-0.657740,0.146885,0.067030,-0.200611
8.910000,0.000000,-0.083858,-0.077621,0.777928,-0.739966,-0.014241,0.114028,-0.013746,-0.046169,-0.369962,-1.060824,-0.960076,-0.313861,-0.047435,-0.515316,0.478747,0.151813,-0.076395,-1.773292,-0.446656,1.456312,-0.708749,0.201231,0.030139,-0.181413
9.010000,0.000000,-0.087056,-0.132121,0.782254,-0.780077,-0.013829,0.112804,-0.014688,-0.046350,-0.370793,-1.053836,-0.984778,-0.330436,-0.010616,-0.408524,0.544540,0.039417,-0.016967,-1.867122,-0.464012,1.471798,-0.758180,0.256182,-0.003190,-0.159788
9.110000,0.000000,-0.089914,-0.184881,0.785326,-0.820187,-0.013348,0.111447,-0.016165,-0.046535,-0.371616,-1.047012,-1.008941,-0.346576,0.015751,-0.307339,0.585283,-0.067459,0.047637,-1.953173,-0.478070,1.482739,-0.801184,0.310534,-0.032077,-0.136370
9.210000,2.000000,-0.090882,-0.233198,0.792631,-0.859438,0.023554,0.100820,-0.045704,-0.045571,-0.371628,-1.042206,-1.019562,-0.350932,0.026390,-0.215120,0.604940,-0.168556,0.115957,-2.018702,-0.470520,1.489186,-0.845682,0.359794,-0.055762,-0.113288
9.310000,2.000000,-0.092671,-0.273560,0.799318,-0.892523,0.086210,0.068816,-0.044453,-0.045604,-0.371735,-1.038323,-1.003145,-0.346648,0.003904,-0.145255,0.604239,-0.264110,0.180724,-2.068843,-0.441343,1.484242,-0.900143,0.401762,-0.075997,-0.093708
9.410000,2.000000,-0.093100,-0.303919,0.807045,-0.924523,0.140995,0.028741,-0.050275,-0.046070,-0.372629,-1.035411,-0.965157,-0.343286,-0.067855,-0.119696,0.596251,-0.355761,0.237007,-2.099200,-0.422259,1.470872,-0.964318,0.438481,-0.094866,-0.078723
9.510000,2.000000,-0.092572,-0.326035,0.815902,-0.956095,0.182152,-0.010236,-0.069103,-0.046168,-0.373964,-1.032253,-0.909003,-0.338322,-0.196042,-0.142301,0.598172,-0.437208,0.277482,-2.110048,-0.417933,1.452165,-1.047287,0.472670,-0.113926,-0.068802
9.610000,2.000000,-0.090886,-0.341317,0.824602,-0.968868,0.208317,-0.049928,-0.098171,-0.045232,-0.374600,-1.029028,-0.835917,-0.334419,-0.387097,-0.220315,0.616766,-0.494686,0.298491,-2.103949,-0.443700,1.430417,-1.153599,0.507152,-0.132239,-0.062513
